filename,text
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2018-01-01_2018-12-31_0_39_2.json,14th abundant academic acceptance add additionally affairs ahead american ancestry answers apathy appeared applicable approach arise article artistic ask asked assume assumptions attainable aversion aversion balance bank bigger blind blueprint budget campus care care century challenge change changing coincided commit common communicate communication conduct conduct conducted conducting courses courses create created cultural cuts databases decline decline declining degrees determine different difficult dream editor editors educations encapsulate engineering english english essential evaluate example expands experiments experiments express faculty field field field field field field field fields fields fields fields fields financially find find finding follows foundation frequent freshman funding general general gw gw hamlet happening hatchet hatchet history history hit human human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities hypotheses immigrants importance importance important important important impression impression include include information initiative inside inside intellectually interactions interacts interest interest interested international interpreting interpretive involved involved involves involves irish issue journal journal journal journal know know knowledge lab laboratory lack leading learn learn learn lessons letter library life literature lives majoring majors majors majors majors math meanings mind mindset mindsets modern national nature nature need needs new new notes noticed office officials open opinion opinions overlooked overshadowing page paradigm past path pay pedestal perspective perspectives piece places political popularity posing procedures process professor professors projects psychological public publications publications publish publishing publishing pursue push question question questions questions questions ranging read reality reality realizing recent recognize records remotely requires research research research research research research research research research research research research research research research research research research research research research research research researching respond rest run science science science sciences secret seemingly semester shakespeare shrugging society specifically sprouted spur started starting stem stem stem stem stem stem stem step student student student students students students students students students students students students studied submit suit taking teachers teaches teaching terms textbook thoughts time time transcended uncovering undergraduate undergraduate undergraduate understand understand understand undervalued unfortunate ways wilting working working works world world world write writer written wrong years years
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2018-01-01_2018-12-31_0_41_1.json,ability account adult advertising age altered annoying approach argue argument art articulate articulate aspect aspects assert avoid basic belief belittle benefits books born check children children choose class class class clear communication complete completely complex computer contrary create creatively critical critical critical current defined deterring digital discern discouraging discourses discoveries disregarding dominated education education educational effect effectively enhance equipped essentially evolve exceptions existence express fails false feel fields figure figures film finding found future games general geneseo history human human humanistic humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanity humans ideas impact imperative income individuals influence information inherently innately intersect job judgment know know languages learn literature logic major majors majors makes manipulate market marketing matter mean means media media met morals music natural necessary necessary need need needs obligation opinion orally order order painful parents parents parts penetrate people people people people people people picture pointless politicians popular popular power present primacy priorities produce professional professional professions proficiencies profitable prospects provide reading reality reaps reminds reported reported requirement researcher rounded rounded scientific skills skills society speculative stem stem stem stories students students students students studies study study studying subject sum tackle taking television theater thinking thinking thoughts tools trouble trudging true urge vast viewed vital work working world worth write writing writing written wrongfully years
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2018-01-01_2018-12-31_0_45_8.json,added added added added added advance appeal appeals area arts authority average average bachelor bachelor backgrounds based benefit benefit biology box brand business career careers careers careers careers choose choose chose class classes classes classics communicators content continue courses courses creative critical critical current date day degree degree degree degree degrees degrees degrees degrees discuss earlier earn earning economic economic education employers engineering english enjoy enjoy europe events expect fact fields fields fields fields fields fields financially find focusing formulate found found general good graduates graduates graduates graduates graduates graduates graduates graduates graduates graduates grew growing gutierrez happy happy helps higher history holders human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities immediately including incomes independent independently interest interests interpretation interpretation jobs jobs jobs jobs kinds know know later learn learn learning level life life life listen literary living lot majors majors money money money money month movies music necessary news offering opinions papadopoulos passionate passionate payoff people people people people people people perform philosophy positions precisely prepare present professor professor professor professors provide published pursue pursue pursue pursue pursuing reading receive region relevant research return round rounded rounded salary salary satisfaction satisfied satisfied satisfied science science sense similar skills skills slightly social society socio sociology space specialized statistics student student students students students students students students students students studies studies studies study study study study study studying surprised surveyed teaches tend tend tend tend thing thinking thinks thinks thinks thinks thought time training training unemployed unrelated valuable visual walking watch work work workers workforce writing year year
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2018-01-01_2018-12-31_0_77_0.json,ability academic accountable accountable adjunct advancing agreed ai allow alumnus alumnus anthropologist approach artificial artificial asked asked assistant attracted attractive audience audience begin beings beings believe believe believes blaton carry change chief children class class classes climate climate college community concluded conference confirmed conversation conversation conversations conversations conversations curate dedication defined different difficult difficult digital diligent disagree disciplines discussed discussed discussion discussion discussion divisive editor educate education education emory emory emory emory emory empathy empathy emphasized emphasized engage engage english enhance environment essential excited executive expertise exploration extraordinarily facts faculty faculty fascination fellow focuses higher higher history hold hold human human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humans igniting importance important important important incorporate incorporating influence inspiring instructor intelligence intelligencececilia interdisciplinary interdisciplinary interdisciplinary interdisciplinary interdisciplinary interdisciplinary interest intersection intimidated issues journal know knowledge knowledge leader leaders learn lewis lewis lewis lewis lewis lewis lifelong lifetime literature majored matter mcbride mcbride mcbride mcbride mcbrideearl meaningful member members members methodological moment necessity opportunity parents passion people people people people physical physical places poem political political pre presented president president pressure productive profession profession professional professional professor professor provide provost provost pursue realize recalled rehab rehabilitation reiterating relationships relationships remind replace replace respectfully responsible richness shared skills society sophomore speakers speakers sterk sterk sterk sterk students studies subject support survival tags talked teaching technology technology technology therapy therapy thinking thought thoughtful thrilling today today told told told topics tracks university university valuable vice wary ways ways website wheel work work world world year
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2018-01-01_2018-12-31_0_80_5.json,academic access achieve add add address ago agree agree agree allow allows alternative amplify analysis analyzed analyzed anthologies approach archived area arises articles assistant assoc associate assortment attempting attempting attempts attract authors authors authors authors aware backgrounds base based beginning believe believe believe bigger books box breaking breaking broad broadening broadening broadening broader cameron cameron cameron cameron canon canon canon canons case caused centuries centuries certain certain certain challenge challenge changes charlottesville charlottesville choosing choosing christianity circulation city class class class class class class class class classes classes classes classes classes classes classes classes classes classroom climate collection color color color coming communities compelling compete completed completely composing comprehensive concepts conscious conscious constantly constantly consuming contemporary contemporary contend continual continually contributions conversation core course course course course courses courses courses courses cracks creating critical criticisms crucial current current day day decides decision decision decisions dedicated denied department departments departments depending developments dialog different different different different different different different different different different different directly director director disregarded diverse diverse diverse diverse diverse diverse diverse diverse diversifying diversity dominant early early economic effectively effects effort effort elite elite email emphasize encompassing encountering engage engaged engaged engaging english english english enhance enrich ensure ensuring equipped eras essential established ethnic evaluate events events example example exceptional exclude expand experience experiences experiences experiences experiences exploring extent external fact fact faculty faculty faculty fairly fall familiarity fascinated find find fluid focus focused focusing forgotten fowler fowler freedom fully gender gender globalized globalized globalized globalized good good gratien gratien gratien gratien gratien gratien greater grew group group groups groups groups groups hard harder heard hegemonic highlight highlighted highlighting historical historical historical history history history history history history history history history humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities icebergs icebergs ignoring important important important important impossible include include include includes including including incorporate incorporate incorporating incorporating inform integrate integrate intellectuals intellectuals interest interesting interpretations introduced issue issues issues issues issues issues issues key kind kind kind know lack lack large learned learned learning learning lectures level lies life light literary literature literature literature literature local long long looking looks lot lot lower making male male mean mean means means members memoirs men metaphysics mind mind mindful mindful mindful minds mindset minorities minorities modern modern modern moment moving multifacetedness narrative narrative narratives narratives narratives narratives narratives naturally necessarily necessarily need need need need neglected new new new novels objective offered offered opening order overall overall overlooked overwhelmingly participation parts past past past past past past past past past pattern pattern people people people people people people people people people people people people people people people people people people people people personal perspective perspective perspective perspective perspective perspectives perspectives perspectives perspectives perspectives perspectives perspectives perspectives perspectives perspectives philosophical philosophy philosophy philosophy picture place place platform plenty political poses potential present present previously primarily prof prof profession professor professor professor professor professor professor professors professors professors professors professors professors professors professors professors program progress progress promote publish published push putting race race range range range reached reaching read read read reason recent recent recognize recovered regard region relate relation relevance relevant religion religion relying remain remains remains represent representation representation representative represented represented resonate retraining rightful scholars scholarship scholarship seeking semester set set sexuality share share shared shift showing shuve significant simply single singling social social speak speak speak speak speaking spring spur step students students students students students students students students students studies stuff stuff subjectivities subjects summer supplementing supremacists surface syllabi syllabi syllabi syllabi syllabus syllabus talk talk talking talking taught taught teach teach teach teachers teaching teaching tend tendency text textbooks texts texts texts texts texts thing thing things things thinkers thinks thoughts thoughts time time times tips tips tools topic topics track traditional turn typical ultimately undergraduate undergraduate undergraduate underrepresented underrepresented underrepresented understand understand understand understand understanding university university university valuable views voice voices voices voices voices voices voices voices voices voices voices voices ways ways weave week white white white white wide wide widening women women women women women work work working works works works works works works works works world writers writers writers writers writers writing written written written written written written written year year years
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2018-01-01_2018-12-31_0_95_3.json,1930s academic achieve adaptation added addition adjustment afterlife aim allowing analysis analytical apply art arts arts arts arts arts asked asked aspect aspect assignment assistant attract believes benjamin body breakdown brings brought calls capitalism capped captured case catalog center central century chance chapbook class class classes classics classics clear collection collection commitments completed complicated comprehending conceiving concert consider conversely core core core core core core core core core course course course course course course course course course course course course course course course course courses courses courses cover covers crafting creation creative creative creative creativity credits crises current curriculum deal dean debuted demand department department department deputy describe description different different different difficult difficult difficulty disciplinary disciplinary disciplines discussions discussions distinctive diverse early early economic economics economics effects end engaging english enjoyed enthusiasm entire event everyday examines examines exercise experimentation explored expressive eye fact fact faculty fails fall family far fascination feels feels felt felt fierce film films finally focus focused focuses form form fun garcia garcia geared genre germany globalization goals good great greek greeted hand happy hard heard held helped historically hold home home honing hoped hosted human human human human human humanistic humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idea improvement included including incorporated innovation institutional intended interdisciplinary interest interested interested interplay introduce introduces justice kinds knew language language language later learning led lens life life life literature literature literature live lives lives looking lot love love mail mail mail major majors maroon maroon maroon maroon maroon master material material material materiality meaningful means message mixed momentous moral movements nationalism neubauer new new new nooter nooter nooter nooter nooter nooter nooter nooter nooter nowadays objects obvious offers opinion opposed option options overlap path path path path path path path path people peripheral personally perspectives philosopher philosophical philosophical philosophy philosophy pick pieces pleased poem poems poems poems poems poetry poetry poetry poetry poetry poetry poetry poetry poetry poetry poetry poetry poetry poetry poetry point point political political political political political politics praised previous professor professor prose prose qualities quarter quarter quarters quarters quarters questions questions questions questions questions read read rebuilds recent reexamine reflects represent requirements result rethink revealed revisit revolts rewarding rhythm risks risky role room rupture satisfy screenings section section section sections selection selections sense sequence sequence sequence sequences shards shift shifting short simply simultaneously skills social split splits spring spring spring spring staged start story strength strong student student students students students students students students students students stuff substance successes taught techniques techniques telling text themes theory thickly things things things things thinking thinking thinks thinks thought toes told told told topics track track tracks tracks traditions translation trim twentieth understand understand understood variety vein voice wanted ways ways weakness weeks weight wide winter wonderful wonderful words worked workshop world world write writers writing writing writing writing written wrote year year year year years
172244_172244_universitywire_bodysciencesorhleadsciences_2002-01-01_2002-12-31_2_363_0.json,abroad academic activities adequate allowing arrive art art art art arts asks aspects atmosphere background background basic broad cases choose class class college college college college columbia concentrations consider considerable core core core course course course course course courses criticism crucial cultures department department deserve difficult discussion ease eliminate enlargement exam exam exam exceptions exempt exemption exemption exemption exemption experience exposure extensive extracurricular faces foreign foreign fulfill general generates graduate healthy high history humanities important importantly inconvenience instruction internships introduction language languages languages life limited majors makes marks multiple music music music need new offer option option option option pass pressures prides priority proficient pursuing puts qualified recent required requirements science shared similar similarly size size small spend strain student students students students students students students students students students students students studies study taking taking teaches test test test test test time undertakings undue unfortunately unnecessary ways wire year
172244_172244_universitywire_bodysciencesorhleadsciences_2005-01-01_2005-12-31_5_326_3.json,abandon academia account affect agricultural agriculture agriculture agriculture aid american analyze anthropology apprenticeships argument arts aspect aspects attitude attitude barriers battalion believe bigger biggest book bring bring business callings catch certain certain certain change change claimed clear college colleges columnist compare complete compromise concern concerns connotes considering cornerstone create critically culture dealt degree degree degree department departments departure desires destroying directly disadvantage discriminate door earliest easier edition education education education education education education education education educational elevation engineer engineering engineering engineering engineering enormous entails environment essential evaluate excellent excels excessive famous fields fields filled finding flak foundation foundation foundation fundamental fundamentally future future gateway general good grant grants great great greater happen harvard higher higher higher higher higher historically historically history holds holds home humanities humanities humanities humanities humanities humanities idea independently institutions integral intellect intensely interrogate ivy job knowledge knowledgeable known land landlord laughter lawyer lay league learn learned learned lecture liberal liberal life life life longer main maintain makes making man man mechanical mind mit modern money monthly nation needs newman noted notion nuclear obtain opens opportunities originally par parents parents patents pay physician picture pillar place place play play play played points position positions positions pragmatism preparations president problem professional pumping pursued ranked reason required revenue role role role role school school sciences scientific short shortcoming situations society society society sociology specific specific stand started state statesman strong strong student student student student studies studies studies studies studies studies study study study study studying subsides successful system system system systems teaches technical technology term term texas trades traditionally trained true type type type universities universities universities universities university university university university unlike utilitarian vital winning wire woe work workers workforce worse worthless wrong years
172244_172244_universitywire_bodysciencesorhleadsciences_2005-01-01_2005-12-31_5_769_0.json,academia academia academic academic academy accepted accepting accessible ad ad administrations advance alienation appropriate arguably article articles articles articles articles assure atmosphere atmosphere attempt audience audience audit audit beer belief blog blogger called campus candidate cardinal cases censorship chiefly circle classroom clock cloister colleges committee confirmation consideration considerations core course creative criteria criteria criticism criticize crude daily dean definite definition demanding denied department department departments depth dereliction determine discipline doctrinaires duty duty duty editors entitled essentially evaluating excellence excellence explained faculty favors fewer field find flattered fool generally hand hand hermeneutics hinders hiring hoffer hooded humanities humanities humanities humanities humanities humanities ideological importance important important infinitum instance institutions insulation intellectual intended interference international issue jerk job journal journal journal journals judged know know know know knowledge lead leading learn leery lies little lives longshoreman lot major mammoth means milieu multiplied nature nauseam need needs nonsense notion noxious opinion optimal panel par peer penalizes philosopher physicist political popular practices prank preconceptions president prestigious problem process process process process process process professor professor professor professor professor professors professors professors professors professors professors professors professors professors professors professors professors promotes promotion public public publication publish published publisher publishing publishing pursuit quality reaching recently record reilly relations reluctance request research research research resembles reviewers rewarded role sake scholarly scholars scholarship scholarship scholarship scholarship scholarship scholastic science security serve service sokal spares speculated state stretch students students students students surprising system system system talents teaching teaching teaching teaching teaching teaching teaching telling tenure tenure tenure tenure tenure tenure tenure tenure tenure tenure tenure tenure tenure tenure tenure tenured tenured thankless tougher transformative treats true truth type underway unfolding universities university university unreadable untenured untenured untenured untenured untenured untenured uw uw varies wanted weight weight wider wire work worried worth write written wrote years
172244_172244_universitywire_bodysciencesorhleadsciences_2006-01-01_2006-12-31_6_713_3.json,17th 18th age ages ago alligator amazing amazing arrive astronomy atom beaker beautiful beauty beauty biggest bmw budding calling century century changes chemistry coexist collect comparison completely consider constantly continuously core create culture culture curing deaths decide defines degree different discovery diseases education einsteins embrace enlightenment evolution evolved experiment fact fascinating fields florida flux football forbid foreign forget frightening fun goals goethes google happened happened happened hawkings heaven history history homers hopes human humanities humanities humanities humanities humanities humanities humanities humanities hundreds independent inferior influenced inspired invention joy keats knowst language learn learn learning learning lesson little lives lives lot march mathematics matter meaning mechanics medical medicine motions moves naive newfangled noble o order particle parties paycheck people philosophical philosophy physics place poem poetry process progress prove quantum quark question remember repeat researchers resonate rest sake saving scholar school school science science science science science sciences sciences sciences sciences shakespeares smallest smoke societies society solve spouse state string students students studying studying surprising talking teach tears texts thee theories theory things thou thousands time timeless times today totally trend trophy true truth truth truth uf unfair unimportant virgils wire word words world world written wrong wrote years years years zip
172244_172244_universitywire_bodysciencesorhleadsciences_2008-01-01_2008-12-31_8_21_1.json,academics achievements advanced agencies agencies ago alike allocate art artistically arts arts arts arts arts arts arts arts arts average average average average awards based believes beneficiaries boldness book book book breakdown buffs building category central changed character checkbooks civilization classrooms colleges colleges conceived condition confront conscious considered considered continue contrary corporations culture decision deformed department department departments discounting discoveries doctoral doctoral doctorate doctorate dying editorial education education education educational encourage end end engineering equal equals ethics exceptionally explores expulsion face fact faculty faculty faculty faculty faculty faculty fail fall federal felt field fields finding fiscal fiscal florida florida focus focused following form fundamental fundamentals funding funding funding funding future gadgets glimpsed good government graduate grant grant grants grants grants great grounded growing happen highly history human humanistic humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idea ideal ideal importance important important inclusion increase increase increasingly index index industries information information information inherit instinctual interesting investors investors investors journal keeping knowledge knowledge known kronman kronman large largest latest latest learn life life life line list listed listed listed literature live live long machines majors making man map meaning meaning member member member million million million million million million modern monetary money money moral morally morals nation nature need need new new news ninth numbers numbers obscures outstanding overlooked past ph philosophical philosophy place plato possibly prestigious previous previous productivity productivity professors professors professors program program program program program program program programs programs programs proud proud provided publication publications question questions raises ranked ranking ranking real reasoning reasons receive received received received received received received reconsider record related rely remember replaced reports require research research research researchers restore return rooted scholarly school schools science science sciences scientific semester significant site slowly state states step stop strengthen strengthening strongly students students study study study study sum superior system system teachers techno technologically technology technology technology technology technology texts thrive times total ucf ucf ucf ucf ucf ucf ucf ucf ucf undergraduate unimportant universities view viewed ways web whopping wire work year year year years
172244_172244_universitywire_bodysciencesorhleadsciences_2011-01-01_2011-12-31_0_126_7.json,February activities address alike allow applies asu asu asu asu asu attention author aware books bring budget campuses celebration chairman communication computers concentrate conveniences convenient creative creativity creativity critically cultural culture cultures cuts dean development different directly discussed disinterested driven easy educated education education education education encompasses enhance essential establish establish events events everyday explained exposed extent fallen fast firsthand focus focus foreign forget forms frequently gadgets globally granted gratification great greater group handwritten helping higher highlighting history holds humanities humanities humanities humanities humanities humanities humanities humanities humans idea imperative importance include includes increasing increasingly individual individuals informed initiative initiative innovation instant intellectual intended interact iphone language languages launch launching leading learn learning learning lester lester liberator life literature lives loses lot meaning meaning meaningful meanings mental modern neh noted occur offer oppressor outdated paced people people people people people philosophy phones place place poet positive positively practically president proceed professions project project project provide public pushed puts questions receive recently relate relevant religion replace research rounded science sciences screen screenwriter sense separate shine smart society society speakers spoke spotlight statement step stimulation studies study study study subjects substantiality taking tasks technology technology technology technology thinking times tools transform truth unalike understanding understanding unified united unity university victim view view ways ways week wells work world worldly yearlong
172244_172244_universitywire_bodysciencesorhleadsciences_2011-01-01_2011-12-31_0_278_4.json,academic academics alumni anderson anderson anderson apply arguing arms attribute barely battle brand business business business business campus campus cares change charleston choice claim classes classes classifications college communications community comparison complain complex consciousness country course course courses cover culture currently curve debate debate defeats department division double earn editor engineering excelling excluding exist far forced fraternities fridays global gpas grades grading greatest group hailing harder harder high highest historically hours humanities humanities humanities humanities ideals individual institution integral intellectual intern international joke know know law leadership leave left life link lives load load look major major major major major major major major major major major major majored majored majority majors majors majors majors majors majors majors majors majors majors majors making mass material mathematics media medically member minor mlk morehouse necessity need need need nonexistent notable oppositely order organizations pass past people people political pre presence purpose question rate real reality realize realize repeating result rigorous rigorous root rule run runs runs salutatorians sc scale school science science science science seemingly serves signed similar situation skills sociology solidarity sophomore sophomore sororities stem stem stem stem stem students studies supposed talk talk taxes technology time time transparent treat true understanding valedictorians verbose walk walk ways work work work work works world writing yard yard
172244_172244_universitywire_bodysciencesorhleadsciences_2011-01-01_2011-12-31_0_473_8.json,1960s 60s 70s abroad academic academic acquiring add addiction admit admits admits adopt adopted advanced advancements advertising age aggressive anomaly anti appealing applicant applicant apply apply apply apply area argue arguments arts ask associate assumption attract attracts aubrie bachelor backgrounds battlestar bifurcated bolster brings broad business business buzz campus career career chair chair chair change citizens clamor classes classes classes classes classes classes classical classics classics classics committed comparative comparison completely conception concerted conclusion conduct conduct conducted confronted constantly construct continues contributing contributions corruption course cultivation culture cultures curriculum curriculum curriculums daily daily deal dean decade deceptively decline decline declining declining declining deductible deep defend degree degree degrees demeaning department departments departments departments departments departments departments departments departments departments depression designed designed desire destruction determined develop develop develop developed developing developing develops dexter difference digital disciplines dispel divide dlcl dlcl drawing drug dubbed dwarfed earnings easily effectively effort efforts email email email encourage enduring engineering engineering engineering engineering engineering english enrollment enrollment enrollment enrollment enrollment enthusiasm entrenched entry environmental equitable eshel evaluating evidence excuse experience experienced experienced experiencing exploring eyes faced factor faculty familiar far field fields fields fighting films financial financial firsthand flagging fluency focus force forced foreign forms fresh freshman funding fuzzy fuzzy fuzzy gained galactica games gargantuan gavin geared generation global globalization globalizing globe golden government governmental grad greek grown growth growth guide half hands hardest healthy heart heavily helping higher history history history holy hopes humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idea idea ihum ihum image important important inclined includes incoming incoming increasingly industry innocent insight instance instance intellectual interdisciplinary interdisciplinary interest interest interest interested interested interested interests interests intro invested islamic issues issues job jones jones journalism kind knowledge land language language language languages languages later launched leading leans learning lee level library life lifetime literacy literature literature long look look looks lost low magic major majored majoring majors majors makes mandated market market martin martin martin martin martin mean meaningful media media media medical medieval medieval mediums members members mentality millennia minor minoring mission modern modest multilingual multiple myth mythology need need need new new new newest number number number number number numbers offering opportunity opportunity optimistic organization organizations oriented parental parental partially parts past path peer people people percentage perception pervasive pick pool pool pool position pragmatic presence pressure pressure probing problem professional professor professor professors professors program programs provide providing public pushed pushes question questions quickly range real real real relevant reporters reporting reputation requirements research respective respective restructuring results reverse role roughly run safran salient satz satz school science science science science seasoned seek selecting sell seminar senior senior series series setting showcasing shows shows shows significant significantly similar simply skills skills skills skillsets slight slip slow small societies society speaking specially specific stability staff stanford stanford stanford stanford stanford stanford stanford steady steady storytelling strategies strength strong student student student students students students students students students students students students students students students students students students students students students studies studies studies support support support supposedly survey tactics taking tax teach teaching techie techie technical technology technology technology television terms theory throw time timeless titled touch traced track tracks traditional tremendously trend trend undergraduate understand unfounded versatility video vocational vocational voices wand warns wasting wave wean working working world world writing writing wrote wrote wrote year years years
172244_172244_universitywire_bodysciencesorhleadsciences_2011-01-01_2011-12-31_0_612_9.json,1em abdication ability ability ability academy adapt adsdiv allow allows american american american analysis analysis analysis analytical analytical anti applying area areas areas augcore augsburg augsburg awareness balk based bet biblical bit boss breadth browser buechner building business called capacity capacity care careers challenges chances characterize claims class close close close codex cognates colleague college college college college comfort commissioned communicate communication communication competency competitive complex connected connected content contextually continuum core critical critical critical critically criticism curriculum curriculum cut deceptively deciphering decoding decoding deep deep deeply definition departments deprive depth described detective develop develop develop developing devoting dictionary disciplines disciplines disciplines disciplines discussing div documents educated education educational effectively effectively electronic embedded emphasis employees employers employers employers employers employers employers employers end english english english enhance enjoy environment escaped etymologically exact exegesis express extent faced facility falling familiarity field field find foss fully genres gladness good good google graduates great greater green green hawking hired hiring historical humanities humanities humanities humanities hunger identifies improvers inclined including indicates indiscreet inside intellectual intellectual intellectualism intensive intentionally invention irritated items job job knowledge knowledge knows languages learner learners learners letting levels lexical library lie life life life lifelong lifelong lifetime linguist link lip list list list lists lit literature little livelihood long look looking major major majors margin marginalia market masquerades math meaning means means medieval medieval medieval meet meet metaphor methods minimum minimum miss mix modesty motivated multilingual nation need need new new new notes obama oed offer official opportunity oral orally paid parallel pay people philosophical place placing plain plausible play poe poem pointed practical practical prepare prepare president presuming product professor professor professor pushing qua quad qualities rate ratiocination ratiocination ratiocination ratiocination ratiocination rational read read reader reader reader reader reading reading reading reading real reason reasoning reasoning recognize recommending recourse require requirements resources respond responses responsibility results role run runs satisfy schmit science scriptures sentences service showing simple simply sine skills skills skills skills skills skills skills skills skills spanish speak special special standing story students students students students studies succeed success suggested survey survey syllabus tackling tales tales talk telling terms text texts theological theories thinking thinking thinking thoughtfully throws tradition train trained treatises truth unusual variously vocational waste website word word words worker world world world wpa write writer writing writing writing writing written year zone
172244_172244_universitywire_bodysciencesorhleadsciences_2011-01-01_2011-12-31_0_641_8.json,abilities accepted actionable advises advises apparent apply articulate arts arts associate associated attain audience audience background banking banking begin branch bring bringing business business business business business business business business businesses byus california care career changed changed class classes communication communication company complex comprehensively computer computers computing concerned connected considered context contextual contribute contribution contribution course creative cultural dance dean dean degree depth design developed different different directly discouraged discovered drama early effective employers employment employment encourages end engineering english english environment erroneously expand expanded experience experience experience experiences explore facilitate fair fields finding foremost friends future gainful geeky geeky goal good government graduating graphic greg hard helped history hours humanities humanities humanities humanity important including interning interning internships interpersonal investment investment job job job job job jobs jobs judicial kinds know large lead lead learned level liberal looking lot lot maielo maielo maielo maielos major major major major major major major major majoring majors majors majors manager mathematics media meets minded minor music needs november offerfrom open opportunities options options oral owners people perspective philosophy plan point precisely problem pursued real realize realized realized recently related researched researching school science search seeking seeking seemingly seminar sets shocked skill skills skills skills skills skills skills skills skills smart social soft solving spent start start storytelling students students students students students students students study study summer talked teaches technology things thought time told traditionally traditionally undergraduate understand understand understand understanding unrelated valuable view waddell waddell waddell waddell washington ways ways williams working world world world writing
172244_172244_universitywire_bodysciencesorhleadsciences_2012-01-01_2012-12-31_1_1009_0.json,abandoning accompany accomplish accounting actors adhere admit adult aid announced applied apply apply area array asked asker attached attain attaining automatically available available awkward bachelor backgrounds bit bit care care career career career careers caused ceos certainly certainly certainly choice choice choose choosing chose cliche close college college college college comfortable communicate community confusion country current deal decade define degree degree degree degree degree degree degree degree degree degree degree degree degree degree degree degree degree degree demanding depend desire desire desire destination determine difference directions disregard dissecting dissuade diverged doctoral doctors dreaded dropped economic economy education education education educational effectively effort encouraged end endless engineering english english english english english english enormous equal essential exacerbated exact exclamations exercise exhibits experienced experiences explore face facet fall fellow field field field final finally finished found fresh future future general general goals good grades graduate graduate graduate graduate graduates graduating graduation graduations great health health heard high high humanities humanities humanities humanities humanities humanity humanity incorporate incredibly influenced initially innovative intensive interest interested interests interests interviewees jaws job job know know know law lawyers leaders learn lie life life lifestyle limit literally literature literature literature lives love love love love loved major major major major major majoring majors majors majors majors majors managers mathematics matriculated measured million mistake mix multitude need new nursing occupation offer offers ohio option options options options organizers overstated parmacist passionate passions passions past past path path patients pharmacists pharmacy pharmacy pharmacy pharmacy pharmacy piqued place planning poker post preceded prerequisites prerequisites professional professors program program programs protested pulled pursuits pushed question reading reading realize reason receive remember remember resist respect rest result risk roads salary school school school school schools science sciences sciences security seek shock simple single skills sky sound sounding specific spring state stigma struggles student student student student student students students study study studying success takes teacher teachers technician technology thing told traditional traveled trick type unconventional undergraduate undergraduate undergraduate understanding university ut ut ut values virtually wisdom wood work worked writing writing young zeal
