filename,text
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_111_4.json,Illinois Michigan Tennessee Virginia Virginia Virginia Virginia Virginia Virginia Virginia arts ashcamp australia australia average beauty belfry breaks brisbane campbellsville canada cassie catlettsburg chapmanville chasity chavies cincinnati clintwood college county county county county county county covington dorton dorton drobinson dundowran eddyville elliott falcon falcon fall farmington florence georgetown germany grade graves harold huntington include include inez international international iowa jeff jeff jenkins kent kimper laken letcher letcher letcher liberty list littcar london lookout louisville louisville mayfield mayking maysville mcandrews mccarr names newton nursing ohio ohio ohio ohio ph phelps phelps pike pike pikeville pikeville pikeville pikeville pinsonfork point president president prestonsburg prestonsburg puerto qualify queens queensland raccoon raccoon receive released rico salem salyersville salyersville school sciences semester shelbiana shelbiana sidney stamper state state state stopover students students students students takanini thelma thornton time travis vansant varney vellberg vice virgie virgie walton walton webster webster west wheelwright whitesburg willard williamsburg williamson winchester windsor wittensville wittensville zanesville
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_192_0.json,Connecticut Mount adviser advocate analyst announced appointments arlington arlington arlington ashland assistant associate associate beaverdam board buyer capron capron ceo chairman chairman champlain charlottesville chesapeake chesapeake chief chief chief christiansburg city clintwood committee components cotton country curator darden daun dealer dean defender delivery deputy development development director director director director director director director director director director director director disability diversity division draft education eeo employed emporia energy engineer engineering executive executive executive executive executive farm farmer farmer farmville financial firm following founder founding fredericksburg geography grower hanover haymarket head henrico hester human human ii inclusion international law lead licensed licensed list lobbyist lottsburg lynchburg manager manager manager manager manager manager managing managing marian marketing materials mclean mclean medical member member member member members members merchandiser midlothian midlothian minerals motor norfolk norfolk norfolk norfolk nose notification office office officer officer officer onancock operations operator operator operator operator operator operator optical optician opticians organizational owner owner owner owner owner owner owner owner owner partner partner partner partner partner petersburg policy president president president president president president president president president president president president principal principal principal professor program programs proprietor public public public public recently relations resources resources retired richmond richmond richmond richmond richmond ridgefield roanoke romayes schools selected senator senior senior sessoms smithfield soybean spotsylvania springfield state store store strategy stuarts subaru submitted suffolk tazewell team toano trades treasurer triangle ultimate va va811 valentine vehicle vice vice vice vice vice victim vinton virginia virginia virginia virginia wakefield wakefield washington washington washington williamsburg williamsburg winchester wrdavis
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_219_2.json,Illinois Illinois Minnesota adams amherst argyle badger badger badger bangor baraboo baraboo baraboo barron basketball basketball belgium belleville beloit beloit big big boscobel boyceville boylan boys boys boys brillion brodhead brookfield burlington burlington cambridge campbellsport cashton cedar cedarburg chicago chicago columbus columbus conference conference conference conference conference conference conference crandon croix cudahy darien deerfield deerfield deforest deforest delafield delasalle delavan diving dodgeland dodgeville door du du east east edgar edgerton edgewood elcho elkhorn elkhorn evansville everest fenwick follette follette fond franklin friendship geneva girls girls grant green greenfield greenfield grove highland hockey hockey holmen holmen horeb horicon invitational iowa iowa iowa jefferson joseph juda la la laconia lake lakeland lakes lakeside lancaster lancaster lawrence lodi lomira lutheran lutheran madison madison madison madison madison madison manitowoc marathon marinette marshall mauston mayville mcfarland memorial memorial merrill middleton middleton middleton middleton middleton milton milton milwaukee minneapolis minocqua mishicot monroe monroe monticello mount naga neenah north nw onalaska oostburg op op op op op op op op op op op op op oregon pairings pecatonica peshtigo platteville portage prairie prairie reedsburg rio ripon riverdale schofield seminary senior seymour shawano shiocton somers south southern sparta sparta stoughton stoughton stoughton stoughton stoughton stpaul stratford sun swimming tba tomah tomahawk verona verona verona verona verona viroqua wahlert waterford waterloo watertown watertown watertown waukee waunakee waunakee waunakee waupun wauwatosa west west west wrestling
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_220_3.json,January achieve achieved active active applicants assist assistant associate associate average awarded began born born branches campus career chosen continued continued continued counseling couple created degree dependent different discharged discharged duty duty education education educational employed employment employment enlisted established families financial gift goals grade graduated grandchildren guardsman guardsman honorably honorably including individuals interdisciplinary james master mcginnis mcginnis mcginnis mcginnis mcginnis mcginnis mcginnis mcginnises member member member member military military military military military military military minimum missouri missouri need news passed point portageville preference projects promoted psychological rank received received registrar registrar registrar renewable required reserve reserve retired retired retiring rolls scholarship scholarship scholarships sergeant serve service service service service settling sons southeast southeast southeast southeast southeast southeast special spouse springfield student student studies supervisor time undergraduate university university university veteran veteran worked
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_634_2.json,24th Indiana academic academic academic accounting acquisitions addition administrative administrative administrative administrator adult andduane andvickie anniversaries anniversaries anniversaries anniversary annual art arts assistant assistant assistant assistant associate atlanta auto biology biology boards buhr building business business celebrating chatham chatham chatham chatham classes community computer contributed cultivated curryofspringfield custodian dean dean dean dean director director director director director disbursements education effectiveness effectiveness elkhart employees employees endure english english financial forged gordon greentown groups hall helped high hillsboro history honored honored honored honorees human humanities illiopolis infrastructure innovation john journals kirsch koch krueger learning legacy legendary library life llcc llcc llcc loami manager manager math media mentoring michel networking news nursing nursing nursing past pawnee physics political practical president president president professional professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor professor purchasing radiology ramm reading recognition recognized recognized records registration relationships retirees retirees rhodesof roberts roberts rochester rochester rochester rochester roseberry school school science service service service service service service services special springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield springfield students students systems systems taylorville taylorville teaching technologies technologies thousands time training trust vice vice vice ward warmth waspeggy wereclaire weregloria white whitney williamsville years years years years years years years years years years years years years years years years years years years years years
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_653_3.json,academic academic academic academic achievement achievement achievement achievement advisor advisor advisor agriculture agriculture amber ankrom arts arts ashland ashlynn athens athlete athlete award award award award awards awards berlin boggs cachera chatham chemistry chemistry chemistry chemistry club club club club college coordinated department department department department development development development development development education educator emily english events express express fedor franklin freshman freshman gilbert girard glenarm graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate graduate greenfield greenview health held hometown honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honor honored honorees honors humanities humanities jacksonville jones keely klepzig lamp lamp lamp lauren leadership leadership leah listed litchfield llcc llcc major memorial miller moomey morrisonville named new ocean order outstanding owaneco panelist patrick peer pinney plains plans pleasant president professions program psychology psychology psychology recognized recognized rochester role roodhouse seoul seoul served sherman special special springfield springfield springfield student student student students team thayer time transfer tristen vice waverly witt year year zach
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_797_4.json,November October September address area areas bachelor born calling children cook cook cook degree devotional director elder elder elder elder executive later lds logan married member member member northwest org parents philippines political presidency president previously quorum quorum quorum receive received science served served seventy sustained tuesday utah
172244_172244_universitywire_bodysciencesorhleadsciences_2018-01-01_2018-12-31_7_939_8.json,asia awarded blake brandon buman campus caroline center920 christman chute coenen contact domnick doro emily end graduates green gyrion hardrath hunter jennifer justin kimberly little london loskot magnin megan michael miller mueller new nicolette olivia omro pere pine quinones recently river semester shiocton sims solution spilman spring suamico taylor vallalpando waukesha weyauwega wrightstown yadely
172244_172244_universitywire_personandnothumanities_2011-07-01_2011-07-31_3_5_6(no-exact-match).json,678student ability academic academic addition aimee alexandra alexandra alfano amanda amanda andrea andsarah angela angela announced annual arena ashley ashley ashley athletes athletes athletes athletes athletes athletes athletic athletics awarded awards babic bakukov barbero baseball baseball baseball baseball baseball baseball baseball baseball baseball baseball baseball baseball basketball basketball basketball belfiore biasi bjoenoe brian brooke caitlin carly caroline casey christian christopher christopher christopher classroom classroom classroom close commissioner commissioner commissioner community conference conference conference congratulations connor country country country country country country country country country country cross cross cross cross cross cross cross cross cross cwpost daniel david david dmitriy dowling dranoff ecc ecc ecc eirik erik erin excel fendt field field field field field field field figliolia followed football football football football football football football football football football football football football foote frank garriock gentile geony gpa greer guadagnini gustafson helene helps hockey hockey hockey hockey hockey hockey hockey institutions ivana jaclyn james jennifer jessica joakim joseph karsten katherine kathleen kellie kendall kiserfrom kristen kristina lacagnina lacourt lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lacrosse lauren laurino leaver leavy led lettieri list loprete louis luiga macca mairi makamaei marco mare marilena matthew mayoral mclauglin mission molloy morrision namahoe named nicholas nicholas nicole nicole nicolette nijah participated past persch person philip post promoting proud prudence rafael raymond receive recognition represent riley rossi rostlund rumen ryan rydstrom sabrina samantha samantha sandra sarah scala scholar schools sean shatima shayla sheehy sileo soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer soccer softball softball softball softball softball softball softball softball softball sport standouts steven steven student student student student swim swim swim swim swim swim talarico tamara taylor tefft tennis tennis thomas timothy total uphold victor volleyball volleyball volleyball volleyball volleyball volleyball weiser willie women year year year year yjuly
172244_172244_universitywire_sayandnothumanities_2013-03-01_2013-03-30_14_91_6(no-exact-match).json,1em act adsdiv april art art art artistic autobiographical autobiographical available based blvd book book book book book book books books bookstore bookstore bookworks born bringing changes changes choosing combinaparticular consider credits death death died div english events events evolve evolving exciting exciting expected experiences facts family father features feel feel fell fictional grande growth hands helping hold hopes idea ideally ideas imagery imagined including inspired inspired instructor intention life local located making margin moment month narrative newly nw ordered outsider personal perspective place place place poems poems poems poems poems poetry present process prompted publication publication published published publishing putting read readers reading reading reading real recognize reporter rio selection snapshot sold sort stem story takes terribly tied time tion today uncle unm unmpress wednesday weeks work work work work working wpa writer writing writing written written years years
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_11_4.json,California Pennsylvania accounting baker biotechnology bride bridegroom bronx chairwoman clinical cum cum director doctorate evening facility father father fellow firm franklin fund graduated graduated hedge historian institute intern investments investor kingston laude laude legal live live magna manager manages managing marcos married month mother mother muriel officiate parents parents partner pharmaceutical philanthropist plains professor professor program psychiatric psychology psychology psychology rabbi received research san sociology sociology sons stanford stenographer sterling white works
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_13_8.json,Massachusetts Massachusetts artist arts ceremony cottage daughter degree department director editor education english english falmouth father father firm funkhouser graduated graduated hospital hufnagel humanities journals keeping law lecturer literary married master minister mother newark parents partner performed ph photographer president priest received received son tuesday urologist video winthrop winthrop writer
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_15_9.json,associate branch bride bridegroom candidate civil clearance clerk con court cum daughter degree degree department dobbs eastview edison education father father feller feller ferry graduated graduated humanities laude line live manager manhattan married mary master master michael middle montgomery mother newburgh nurse nursing officiated parents queens received recovery registered retired ronald room school speech summa teacher teaches woodside woodside yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_18_4.json,2d Massachusetts associate bonney bonney bonney boston business cambridge ceremony company consulting coordinator daughter degree director director english father father fellows financial grades graduated graduated house international language lawyer maine manager married materials minister mother mother parents patrons performed portland portland readfield received services sharon son subsidiary teaches teaching treasurer utility victoria yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_18_5.json,Connecticut Connecticut associate benefits ceremony concern consultancy consultant coordinator daughter degree district employee evening executive fairfield father father firm floyd foreign graduated graduated humanities instruction language late law law law lawyer management married mastic middle mother office office performed perrin president publishing received retired sayville school schools son stamford towers valhalla vice wagner wagner washington william
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_18_6.json,Massachusetts bank bride bridegroom broker ceremony commissioner daughter degree divorce early elaine elman elman elman ended estate evelyn founder fulbright graduated house humanities investment investor late late law lawyer leopold marriage married member monday music music organization performed previous rabbi real received sargent scholar securities son widow
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_22_4.json,Kansas bride business california ceremony chairman chairman chairman clothing companies company couple daughter development development director earlier estate estate evening father father garlinghouse garlinghouse graduated graduated group infoseek internet investment managers manufacturer married media mother office ossining performed products real real received son topeka topeka topeka trust vice vinyl works year
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_24_2.json,analyst analyst assurance bride bride bridegroom bridegroom company compinfo controller daughter development farfalle father father firm french graduated hindu late manager manhattan manhattan manhattan manhattan manhattan married mother njthe officiate perform quality restaurant restaurant restaurants retired ritual securities securities software son teacher today wedding
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1998-01-01_1998-12-31_18_25_9.json,100th 19th animals anniversary artists associate audubon birdcraft birdcraft birds birds birds birds birds books books books books born celebrates center century century certain childhood childhood christmasy climate coincide color colored conservation conservation conservation contrast cottage courtesy cows created cultural curator dark dead depicts describes designed details devotion dioramas dioramas director display display drinking educated educational emphasized encouraged end endslow endslow enlarged environment events events exhibit exhibition exhibition exhibition exhibitions experience extinction faded fairfield fairfield fairfield fashion father father feathers february fence focus forceful formal found founded founder founding garden gardens grass green hairpieces hand harvard hats hats highlighted historic horse houses houses illustrates impact impact individual individual influenced influenced inspired inspired intellectuals introduced issue killed known lantern later later leadership leading led life life lifetime line lined lived look man manhattan manuscripts media member minister mosswood motivations movement moving natural naturalist nature number nytimes open opened opposed original overall paraded partially passion permanently person person person perspective phone photograph photographer photographs photographs places plants played played portraying posed president president prevailing professor protect published purpose purposes puts qualities question real reckoned red refuge reminiscent reproductions researched roads row sanctuary saturday section set settings shows sized slides spent spring stage state steps stood strongly studies stuffed stuffed summer summers sunday supported sylvan takes things time timed times tree trend trimmed tuesday turn turn unique unitarian unusual walked walking walks wall walls warm whimsy woman wood wright wright wright write writer writer writers wrote yellowstone
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_10_0.json,Connecticut Tennessee Tennessee bachelor baptist belvidere ceremony computer computer computer computer contractor counsel daughter degree degree ecumenical elysabeth english equipment father father firm glenelg graduated greenwich high historic house humanities known law lewis manufacturer married master michial military military minister minister newport nytimes officiated programr psychology ray ray received rosecliff school science science son studying teaches teaching technician tullahoma yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_11_1.json,California California Colorado abbey administrator arts associate associate company dean denver elected englewood father firm goldman goldman graduated graduated humanities law live married mother mother nytimes parents principal psychoanalyst senior software son stanford systems today
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_11_2.json,albano boston bride ceremony company concord consumer covering daughter department director durham editor editor english father father fund graduated graduated head hill host humanities investment judge keeping known magazine managing marketing married mother mutual nytimes online pc performed playwright private program public school senior son stepdaughter surgeon teacher technology technology television thomas tin todt washington washington washington yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_12_4.json,20 70 75th accomplishment achievement adjacent administering age american annual applicants applicants appointed approved art artists available average awarded awarded basis biographer biological brother canadian choices choreographer choreographers coincidence colleges colorado committee competition composer conarroe conarroe contributions creativity died distinguished emerged established exceptional fellows fellows fellows fellows fellowships fellowships fiction field field filmmakers fine foundation foundation foundation foundation foundation foundation founded future gf goal grants guggenheim historians humanities idea inception include include independently individuals industrialist john late late list member members memorial memorial million new nonfiction novelist ny10016 nytimes offices olga org painters past patron people period philanthropist photographers physical playwright playwright point president promise pursue range recipients recommendations responsibilities restricted scholars scholars scientists scientists sculptors selection senator share significant simon site solomon son teaching trustees universities web wife winners winning work writer writer writers writers www year year year
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_14_0.json,Massachusetts Massachusetts Massachusetts Massachusetts Massachusetts agency art arts associate banking boston bride bridegroom children collaborative college colleges company consultant coordinator daughter dean degree director director director distribution experimental father father flatware frances graduated graduated humanities married mashpee medford medford mother mother nytimes packaging paxton president president private private program program provost public purchasing received retired robyn sales school schools senior senior son therapy today troubled tufts vice westborough worcester worcester worcester
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_14_1.json,Massachusetts affairs archeology archeology art art bachelor bishop broadcast candidate ceremony classical classical daughter degree degree digital editor engineer father father fuchs graduated humanities janice keeping late library married medford mother newark nytimes performed petroleum ph ph president received received retired retired senior senior smith son studies tenafly texaco treasurer vice yale yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_16_0.json,afternoon arts basic bayside bride bride bridegroom bridegroom campus candidate childhood clinical closter computer daughter dean degree degree dobbs doctoral early editor education educational elementary estherwood evaluations father father ferry fourth freelance grade graduated graduated historic house humanities magazine manager manhattan manhattan manhattan manhattan manhattan manhattan married master master mathematics mother mother neuropsychology nytimes officiate performs philosophy professor professor psychology received received research retired retired skills son teaches teaches technology writer
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_17_4.json,Connecticut Michigan Michigan Michigan annette archeology art art art arts bride bridegroom candidates center ceremony chicago chicago classical couple creative cultural current daughter degree degree department doctoral engineer engineering evening father father fellow fellow gaylord graduated graduated greenwich history history history history humanities keeping late married master master morton mother nytimes performed ph ph physical practiced president product project rabbi received received religion research retired retired richter richter roman rome romeo sara senior son specializes specialty studies studying therapist warren work working working yasin yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_1999-01-01_1999-12-31_19_18_3.json,Connecticut Massachusetts Massachusetts affiliate amherst begin cable carole channels charlotte daughter designs father father friday friendly graduated graduated hartford house humanities industrial judge late lonergan lonergan machinery manager marketing married month mother mother museum national newport nurse nytimes officiated owns president president professor providence registered restaurant retired sales son springfield springfield vice worked works year
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_11_6.json,Massachusetts Pennsylvania assistant assistant associate berwyn bride business candidate chairwoman cum daughter degree department development doctoral doctoral economics economics estate eva father father finance finance graduated graduated humanities kahana keeping laude law leave magna married monday mother mother neuroscience nytimes officiated ohio penn philadelphia pierce policy professor professor professor professor professor professor psychology psychology psychology rabbi real received research secretary september sociology son susan university wachter waltham washington
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_11_9.json,California Florida Massachusetts Massachusetts Massachusetts american amherst artistic assistant bride bridegroom cellist ceremony chairman chamber chamber classicfest conducting conductor conductor conductor congregational couple damariscotta daughter dean deerfield degree department director director education emeritus father father festivals food founded graduated graduated keeping literature mandarano marlboro married master member met minister mother mother music music music musicians nytimes occupational orchestra orpheus patricia pemaquid pensacola perform performed performing philadelphia priscilla professor program received resident retired retired retired services smith smith son taught today touring walpole wilhelmina wolff
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_12_0.json,California California adjunct andrea associate berkeley berkeley bluetip bronx brooklyn company company computer computer cum daughter designer develops direct educational elizabeth evening father father gilbert graduated grandfather grover humanities instructor keeping laude magna mail manager manhattan married medicine montclair montclair mother mother nytimes president professor project retired riverdale software son studying systems technology won writing
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_13_0.json,California California California absolutely accommodate administration administrator admissions affection agency allow aloud answer anticipated aroused arrived arts asked asking associate banker banking bar bearing began begun bride bride bride bridegroom bridegroom canceled cell certainty chairman chance change chatted chief circle classical clearer close coincidence college company couple couple crowded date daughter davis davis davis davis davis davis davis davis davis decided declare degree department dined director distinguished disturbing drink ecology education emotion end evening father father feared felt finally financial financial fine firm firm flirted following forgot friend friend friends friends friends friends friends friends friends good good graduated group group happened humanities increasingly interactions interested internet investment invite judge knew knit known later law left literary little living long looks makes male married master meal meet met minutes months mother mother mutual nytimes odd officer officiated outpouring owns pals partner people phone photographer picture platonic pratt pratt pratt pratt pratt pratt pratt pratt pratt pratt pratt pratt president professor puzzle quickly recalled received register regularly relationship restaurant restaurant restaurant restaurant retired risk romance romantic roommates rounding seated secure shift short simultaneously size small social software soho son stepdaughter stepfather studies subject suddenly summer supposed suspect suspicions table tables thing thought thought time time time ultimatum usual vaguely vice visit waited walked wanted work work
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_16_6.json,adjunct advanced appraisals baseball boathouse book bookbinder bride bridegroom candidate chain chairman chief company content coordinates daughter degree designer ecumenical evening executive exhibitions father father films friday friends general graduated graphic humanities later luna malko malko manager managing married master minister mother mother nytimes officiated partner playwright preparation president professor publishing review safeway screenwriter screenwriting son stepdaughter subsidiary supermarket team test worked
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_16_7.json,Florida bartender bride bridegroom creative daughter degrees editor editor english executive father father golden graduated graduated high history humanities journalism keeping late managing married miami miami miami monty nytimes officiate professor psychiatrist received roberts school senior son susan teaches today washington writer writing
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_18_4.json,ancient archeological biscuits bone burial buried bus cemeteries cemeteries cemeteries cemeteries cemetery cemetery churches community cookies create customs dead digs discussion events famous famous final finish folks foods funeral funeral funeral held helped historic historic historic history immigrants include included industry infamous jewish newark newark nytimes ordinary place resting reveal salem served settled sites state state stories story swedesboro swedish today tour tours tours traditional tucked victorian walking weekends
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_19_8.json,Illinois Pennsylvania Pennsylvania academia academic acquainted added adjunct administrator areas attracted attracted attraction automated background biking biological biology bride bride bridegroom calls career career charming cleveland club completing computer computerized construction consulting converted counter counterbalanced cum darrell date dating daughter degree design developer developer dissertation doctoral doctoral doctorate doctorate economist education engineer engineering english english english enjoyed exchanging faculty father father felt firm foreign genome graduate graduated handling hiking human humanities idea industry interest landing late laude laura literature magna mails married master match material melville mentioned met minister mother mother nytimes odendahl odendahl odendahl odendahl online overseeing penn pharmaceutical philadelphia phone posting president princeton princeton professor received received research research responded restaurant retired retired retired rockville roots science science scientist searls searls searls searls secondary service ship similar son specialist staff stepdaughter students study systems tall teacher teaching teaching test test thesis thought training transition unitarian universalist vice washington week working writing written yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_21_7.json,administrator associate bronx business chairwoman daughter degree department department evening father father firm firm graduated graduated greilsheimer greilsheimer history history humanities law law lawyer litigation manhattan manhattan manhattan manhattan manhattan married master mother mother nytimes officiated partner practices professor rabbi received riverdale securities son teaches teaching time
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_22_8.json,Connecticut Connecticut bookkeepers bride bridegroom ceremony cum daughter dentist devers divisions education father father general graduated graduated groton groton harvard ivy ivy laude lawyer librarian library magna manager married mother mother mystic nytimes performed physical practices prep preparation president priest public reference sawyer son supervises sylvan teaches test vice vt west winooski work yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_2_8.json,1930 19th 40 adult ahead ai appear architecture army arranged arrangement art art asked associate author based blood books bouquet bride bridegroom bridegroom bronx brought bunch century ceremony charm children common common company continued corporate counsel courted crime cum curiosity date degree degree different dinner discovered drawn english english english exhibition florist flowers friends gas general gory graduate graduated grim harvard history humanities immediately immediately including interest interesting julie june keeping knows lady later later later laude laughing law lawyer lecture left little long look magna manhattan manhattan manhattan married married marry master met mind mirrored mutual mutual nice nice nytimes oil optimism painting paper ph photographer photography place professor range read recalled received received referring retired retired served shared soaked speed steaming stlouis studio subjects teaches teaches teaching thanksgiving thread time undeterred weegee week weeks widower williams williams williams williams williams williams works wosk wosk wosk wosk wosk wosk wosk yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_7_4.json,Delaware acknowledged afterward american apartment asked attention bachelor bad baltimore bathroom bathroom bathroom beneath blending book bride bridegroom brooklyn candidate carol caught cd ceremony ceremony christian civil class classes commit comparative cum cum danced dated daughter day day degree degree doctoral elements eliot english english equivalency essays experiences family father father favorite frequented funny general girl grad graduate graduate graduated grossman grossman grossman grossman grossman heather high high humanities hurriedly hurry inseparable jewish joyce junior keeping laude laude led lev lev literature literature live love love love magazine magazine magna magna manager manhattan manhattan married marry master met modern mother mother named new newark newark novel nytimes press professor professor read received received restaurant retired romance school school school sentence singing specializing stall startled stmartin stop students teacher teaches time unisex walls warp wilmington write writer writer writer writers writing writing written wrote yale yale yale year yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_8_1.json,California California Pennsylvania Pennsylvania Pennsylvania associate attending bellevue biotechnology bride bridegroom candidate carlsbad chairwoman clinical clinical clinical company daughter dean department doctoral father father french fund graduated graduated history humanities immunology independent managing marcos married mother mother neurologist neurology nytimes officiate partner ph pharmaceutical philadelphia philadelphia professor professor professor psychologist psychology rabbi received san sociology sociology son stanford stanford today upland wallingford
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_8_4.json,Pennsylvania australia australia australian ceremony chairwoman company cum daughter deputy director earth editor education education engineering father father fellow fellow freelance graduated graduated information internet laude literature managing marketing marketing married minister mother mother musicians national nytimes oversees ph plans presbyterian president promotion provide received research retired retired sciences senior senior services son sydney sydney systems tour touring vice webby webby wireless writer writer yesterday york york
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2000-01-01_2000-12-31_20_8_7.json,Florida Kentucky arts bath beaufort big boston bride bride bridegroom bridegroom business ceremony club commercial company company continue daughter dentist development development director doyle dublin episcopal estate father father fund game governs graduated graduated granddaughter hedge honorary hunter hunting internet ireland kenya kilmacthomas known late late lee lexington manages married member mother net2phone nytimes office organization organization orthodontist painter pediatric performed president president president priest professionally real retired safari son stepson studied surname telephone tennis vice winfield yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2001-01-01_2001-12-31_21_13_2.json,Connecticut Wisconsin appleton architects art biologist biology board breck breeding buildings business candidate ceramic college daughter degree degree education falcons father father fayston founding fowle graduated graduated hartford humanities june keeping knauft known marcia married master master minister monitors montpelier mother mother objects officiated owner painted partner peregrine physician population portraits president pulmonary received resort school shelburne ski son specializing stmichael taught unitarian universalist vt vt vt wildlife wildlife winooski yesterday
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2001-01-01_2001-12-31_21_9_7.json,Arizona Connecticut Michigan Michigan abbess associate bride bride bridegroom bridegroom bronxville brooklyn buddhist candidate cardiologist clinical columbia community corporate danbury daughter degree degree department director director environmental father father glendale graduated graduated humanities internist liturgy maker manhattan marketing married master master medical medicine meditation met mother mother officiate okemos phoenix poetry priest professor quarry received retired retirement rock salesman saugerties sculpture social son studying summer teaches today trailer turned vice work
6742_6742_thenewyorktimes_bodypluralhumanitiesorhleadpluralhumanities_2002-01-01_2002-12-31_22_13_2.json,Massachusetts Virginia agent aircraft assistant baltimore bellport bridgehampton built candidate carrier combat customer daughter degree father father graduated graduated hurren judge lt management manhattan married master medford medford mother mother officer officiated parents principals reisterstown representative riverhead service son sports systems test travel verizon yesterday
